id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web,issuer_bank_name,issuer_bank_state,issuer_bank_type,issuer_risk_rating
4003,1493,VISA,credit,4244401907291512.0,Apr-20,120,YES,1,$4400,Jul-12,2012,No,PNC BANK,PA,Regional,Low
1469,1493,  Mastercard,Credit,5157439545898691.0,Mar-20,657,YES,1,"13,000",Feb-20,2020,No,Capital One,VA,Online,Medium
1774,1493,visa-card  ,Debit  ,4079516725179269.0,Apr-23,72,YES,2,$22701,Feb-20,2020,No,U.S. Bank,MN,Regional,Low
1470,1161,Mastercard,Credit,5597117503471640.0,Aug-24,934,NO,1,16.1k,Feb-20,2020,No,Discover Bank,IL,Online,Low
1471,1161,Mastercard,Debit,5808372218918202.0,Sep-23,138,YES,2,"7,629",Feb-20,2020,No,Capital One,VA,Online,Medium
2691,217,Mastercard,DeBiT,5565497732362129.0,Mar-22,430,NO,1,"16,538",Apr-12,2012,No,Bank of America,NC,National,Medium
174,217,,DEB,4072893581482208.0,Dec-20,578,YES,2,$22746,Jan-08,2010,No,JPMorgan Chase,NY,National,Low
1364,217, Mastercard ,debit,5161929618424764.0,Jul-16,743,YES,1,$9737,Feb-16,2016,No,Discover Bank,IL,Online,Low
1266,217,Master Card,Credit,5359358098670039.0,Jul-19,428,YES,1,$6500,Feb-11,2014,No,Wells Fargo,CA,National,Med
1267,217,Mastercard,Debit,5093514487076217.0,Jun-20,889,YES,2,$2650,Feb-11,2013,No,PNC Bank,PA,Regional,Low
207,217,Vissa,Card - Credit,4409790595650716.0,May-12,839,YES,2,$8200,Jan-09,2011,No,JPMorgan Chase,NY,National,Low
5448,217,Amex,Credit,373326000000000.0,Jan-22,204,YES,2,$6200,Nov-06,2013,No,Ally Bank,MI,Online,Low
5449,1877,Amex, Credit ,366837000000000.0,Jan-21,803,YES,2,$22600,Nov-06,2014,No,PNC Bank,PA,Regional,Low
2107,1877,Mastercard,Debit,5260255791659846.0,May-24,428,YES,2,6.9k,Mar-06,2009,No,Discover Bank,IL,Online,Low
2398,1877,Mastercard,Debit,5911939393457828.0,Mar-24,410,YES,2,23408.00,Apr-96,2008,No,Capital One,Virginia,Online,Medium
5414,1877,VISA,Credit,4226284680001632.0,Sep-22,966,YES,2,$9700,Nov-04,2007,No,Truist,NC,Regional,Medium
3758,668,Mastercard,Debit,5624997997810589.0,Jun-24,992,NO,2,10.5k,2028-09-26,2006,No,PNC Bank,PA,Regional,Low
4097,668,Mastercard,Debit,5752209560237460.0,Mar-23,385,YES,2,6853.00,Aug-01,2006,No,Capital One,VA,Online,Medium
5778,668, Mastercard ,DB,5470018669871087.0,Oct-20,598,YES,2,0.6k,Dec-02,2010,No,JPMorgan Chase,NY,National,Low
4318,668,Master Card,Credt,5764603958082866.0,Aug-21,397,YES,1,$0,Aug-10,2010,No,Chase Bank,NY,National,Low
5015,668,VISA,DeBiT,4378354586828464.0,Jun-21,644,YES,2,$8253,Oct-04,2011,No,Wells Fargo,CA,National,Medium
750,533,V,Debit ,4415203972868492.0,Sep-20,847,YES,2,"8,492",Jan-20,2020,No,TRUIST,NC,Regional,Medium
242,203, VISA ,Credit,4716309780327853.0,Jul-22,275,YES,1,$9100,Jan-10,2010,No,Capital One,VA,Online,Medium
3966,203,  Mastercard,unknown,5175414290540891.0,Apr-22,497,NO,2,-2600,Jul-11,2011,No,Chase Bank,NY,National,Low
5375,203,Mastercard,Crdeit,5079431552272493.0,May-24,813,NO,1,"7,300",Nov-02,2010,No,Wells Fargo,CA,National,Medium
5166,1738,VISA,Credit,4841586209388617.0,Aug-20,207,YES,1,$15000,Oct-09,2009,No,Wells Fargo,CA,National,Medium
1472,1738,Mastercard,CRED,5133341979041600.0,Apr-24,497,YES,2,$18700,Feb-20,2020,No,Ally Bank,MI,Online,Low
751,1738,V,Debti,4044685132149960.0,May-21,579,YES,1,$21458,Jan-20,2020,No,Wells Fargo,CA,National,Medium
5623,1738,VISA ,CrEdIt,4825181289428263.0,Apr-20,635,NO,1,$15700,Nov-10,2014,No,Wells Fargo,CA,National,Medium
6099,713,Mastercard,debit,5533057740649374.0,Jan-20,13,YES,2,$20765,Dec-14,2014,No,PNC Bank,PA,Regional,Low
1473,713,MASTERCARD,DeBiT,5137811039972629.0,Jun-22,170,NO,2,18101.00,Feb-20,2020,No,Truist,NC,Regional,medium
1775,713,Visa,Credit,4409545480052957.0,Nov-24,528,YES,1,$8400,Feb-20,2020,No,Truist,NC,Regional,Medium
447,713, Master Card ,Debit,5169705466479218.0,Mar-20,66,YES,1,error_value,Jan-20,2020,No,Ally Bank,MI,Online,Low
1474,1631,Mastercard,CREDIT,5782138554730431.0,Feb-20,217,YES,2,$20900,Feb-20,2020,No,Ally Bank,MI,Online,Low
1776,1631,Visa,credit,4450097042295695.0,Nov-21,601,YES,1,$23700,Feb-20,2020,No,Chase Bk,ny,National,Low
448,1631,Mastercard,credit,5298079382002761.0,Nov-21,989,YES,1,$17500,Jan-20,2020,No,Discover Bank,IL,Online,Low
5978,1487,Visa,Debit,4911894810892317.0,Jun-24,769,YES,1,$26083,Dec-09,2009,No,Discover Bank,IL ,Online Only,Low
2978,1487,Visa,Debit,4394014058373537.5,Oct-22,943,YES,1,$31589,2028-03-13,2008,No,Truist,NC,Regional,Medium
4946,1487,Visa  ,Credit,4984110253172329.0,Jun-21,453,YES,2,$24200,Oct-00,2013,No,Chase Bank,NY,National,Low
1475,1265,Mastercard   ,DeBiT,5658875071888530.0,Feb-20,190,YES,2,"18,321",Feb-20,2020,No,JPMorgan Chase,NY,National,Low
5376,370,Mastercard,Debit,5377126168537132.0,Oct-22,94,YES,2,$7551,not available,2010,No, Discover Bank ,IL,Online,Low
4127,370,Mastercard,Debit,5606824501502078.0,Jun-14,451,YES,1,$15377,Aug-04,2011,No,Ally Bank,MI,Online,Low
5093,370,Visa,,4501704511432207.0,Mar-23,324,YES,1,"12,990",Oct-07,2016,No,Discover Bank,IL,Online,Low
3490,370,VISA ,Debit,4015096339812707.0,Feb-23,494,YES,1,$8509,Jun-10,2010,No,Capital One,VA,Online,Medium
5702,1014,  VVisa,Debit,4467199760802877.0,Nov-14,176,YES,1,$96907,Nov-14,2014,No,Ally Bank,MI,Online,Low
2200,1014,VISA,Credit,4081474027835147.0,Jul-15,45,YES,1,$43900,Mar-08,2013,No,PNC Bank,PA,Regional,Low
5436,1014, Visa,Debit (Prepaid),4868297041449163.0,Oct-20,440,YES,2,$76,Nov-05,2007,No,Citi,NY,National,Medium
449,290,Mastercard, Debit,5843714671989158.0,Jan-20,533,YES,2,$50915,Jan-20,2020,No,Ally Bank,MI,Online,Low
1777,290,Visa,Debit,4052306795072868.0,Dec-21,369,YES,2,$31767,Feb-20,2020,No,Capital One,VA,Online,Medium
3862,985,  Visa,Credit,4229889369220689.5,Apr-24,82,YES,2,$13200,Jul-08,2010,No,Discover Bank,IL,Online,Low
1268,985,Mastercard,Credit,5936949471946678.0,Oct-22,372,YES,2,$16000,Feb-11,2012,No,Discover Bank,IL,Online,Low
752,985,Visa,Debit,4748458102584203.0,Jul-24,223,YES,2,-18132,Jan-20,2020,No,JPMorgan Chase,NY,National,Low
2704,985,Visa,CR,4862788591864799.0,Feb-19,466,YES,1,300,Apr-12,2012,No,Citi,NY,National,Medium
2808,135,,Debit,5736838327060448.0,Nov-22,714,YES,2,$2236,May-00,2015,No,PNC Bank,PA,Regional,Low
4791,135,V,D,4528854599819268.0,Aug-19,451,YES,2,$21591,Sep-10,2010,No,JPMorgan Chase,NY,National,Low
1476,307,Mastercard,Debit,5956798767354537.0,Apr-20,927,YES,2,$11521,Feb-20,2020,No,Wells Fargo,CA,National,Medium
753,307,VISA ,Credit,4949830998579625.0,Jun-20,561,NO,1,$8600,Jan-20,2020,No,Citi,NY,National,Medium
4112,1783,Amex,Credit,323782000000000.0,Mar-20,659,YES,1,$9800,Aug-03,2010,No,Truist,NC,Regional,Medium
1154,1783,  Visa,Credit,4172882144788973.0,Mar-12,902,YES,2,$11300,Feb-08,2009,No,Chase Bank,NY,National,Low
2598,1783,Mastercard,Credit,5153494647482349.0,Oct-19,492,YES,1,$8400,Apr-09,2011,No,Wells Fargo,CA,National,Medium
10,1783,Mastercard  ,Debit,5513208341097350.0,Dec-23,789,YES,1,$16597,01-01-99,2009,No,JPMorgan Chase,NY,National,Low
4655,1783,Amex,Credit,316139000000000.0,Sep-20,876,YES,2,$9400,Sep-08,2008,No,Citi,NY,National,Medium
5908,1321,Visa,Debit,4709941855155413.0,Dec-08,122,YES,1,18.7k,Dec-07,2007,No,Chase Bank,NY,National,Low
3357,1511,  Visa,Debit,4725438629956463.0,Jun-22,675,YES,1,$24806,Jun-07,2007,No,U.S. Bank,MN,Regional,Low
5502,1511,V,Debit,4992990568824247.0,May-23,457,YES,1,$19856,Nov-07,2011,No,Wells Fargo,CA,National,Medium
1238,900,unknown,Debit (Prepaid)  ,4580252759299284.0,Feb-21,397,YES,2,$68,Feb-10,2010,No,Capital One,VA,Online,Medium
3412,900,Amex,Credit,347103000000000.0,Dec-22,791,YES,2,$4900,Jun-09,2009,No,Citi,NY,National,Medium
1477,953,MASTERCARD,Debit,5779387577644606.0,Feb-22,421,YES,1,$13390,Feb-20,2020,No,U.S. Bank,MN,Regional,Low
1396,953,Amex,Credit,343259000000000.0,Nov-24,210,YES,3,$8400,Feb-20,2020,No,Chase Bank,NY,National,Low
1297,233,Amex,Credit,374396000000000.0,Mar-24,659,YES,2,$13700,Feb-12,2012,No, Ally Bank ,MI ,Online,Low
3605,406,Discover,Credit,6308795344040919.0,Nov-24,205,YES,2,$4200,Jun-16,2016,No,Ally Bank,MI,Online,Low
5167,1069,,DB,4439832703761219.0,Aug-20,424,YES,2,2292.00,Oct-09,2015,No,PNC Bank,PA,Regional,LOW
3922,1069,Amex,Credit Card,304372000000000.0,Mar-21,495,YES,1,$8800,Jul-10,2010,No,Wells Fargo,CA,National,Medium
5453,180,  Mastercard,credit,5881384408371205.0,Mar-23,312,NO,2,$7600,Nov-06,2009,No,Discover Bank,IL,Online,Low
2888,180,VISA,Credit,4966727954053977.0,Nov-21,756,YES,2,"6,200",May-05,2018,No,PNC Bank,PA,Regional,Low
3208,996, Mastercard ,Credit,5784959743819578.0,Jul-23,348,YES,1,$12900,Jun-99,2011,No,JPMorgan Chase,NY,National,Low
4661,996,Mastercard,Debit,5617375085275816.0,Jun-22,228,YES,2,$18820,Sep-08,2015,No,JPMorgan Chase,NY,National,Low
3277,996,Visa,Debit,4813292561037475.0,Jul-05,979,YES,2,"16,167",Jun-04,2009,No,Discover Bank,IL,Online,Low
1107,996,Mastercard,CC,5659042637826477.0,Jun-23,857,YES,2,$4200,Feb-07,2011,No,Ally Bank,MI,Online,LOW
3310,996,Mastercard, Debit ,5691123059106648.0,Aug-24,190,YES,2,$18861,Jun-06,2011,No,DISCOVER BANK,IL,Online,Low
1279,996,Visa,Debit,4803335286454198.0,Feb-20,568,NO,1,"27,231",Feb-11,2011,No,Chase Bank,NY,National,Low
1778,1866,VISA, Debit,4274334344737347.0,Dec-24,174,YES,1,$24390,Feb-20,2020,No,Ally Bank,MI,Online,Low
1478,1866,Mastercard,Debit,5073514573038606.0,Feb-23,802,YES,1,$3106,Feb-20,2020,No,Capital One,VA,Online,Medium
2108,1981,Mastercard, Debit ,5550999995379539.0,Jul-20,980,YES,2,13595.00,Mar-06,2010,No,PNC Bk,PA,Regional,Low
5143,1981,Discover,Credit,6616646974839947.0,Nov-09,72,NO,2,9999999,Oct-09,2009,No,Ally Bank,MI,Online,Low
4151,1981,Mastercard,Credit ,5384097503885721.0,Feb-19,704,YES,2,$12300,Aug-05,2009,No,Wells Fargo,CA,National,Medium
3606,1981,Mastercard, Debit,5082019741631139.0,Apr-21,459,YES,1,$20743,Jun-16,2016,No,PNC Bank,PA,Regional Bank,Low
3248,1981,mastercard,Debit,5843429452249829.0,Aug-21,570,YES,2,$17706,Jun-03,2010,No,Ally Bank,MI,Online Only,Low
2996,1981,  Mastercard,Debit,5898198294277172.0,Aug-22,332,YES,2,$20962,May-09,2009,No,Discover Bank,IL,ONLINE,Low
4,1981,Mastercard,Debit,5433366978583845.0,Mar-24,530,YES,2,$19439,Jan-97,2007,No,PNC Bank,PA,Regional,Low
3257,870,unknown,DEB,4073664438482773.0,Mar-22,973,NO,1,$30160,Jun-03,2017,No,u.s. bank,MN,Regional,LOW
3626,870,Amex  ,CR,349089000000000.0,Jun-22,652,YES,2,5000000,Jun-18,2018,No,Ally Bank,MI,Online,Low
1039,870,Visa  ,Debit,4701143570043786.0,Nov-12,807,NO,1,28937.00,Feb-04,2008,No,Truist,NC,Regional,Medium
2080,16,Mastercard,Debit (Prepaid),5151149006132572.0,May-20,636,NO,2,$22,Mar-05,2011,No,Ally Bank,MI,Online,low
49,16,Mastercard,Debit,5289860104321083.0,Aug-15,59,YES,2,$1575,Jan-04,2005,No,Wells Fargo,CA,National,Medium
4964,16,Mastercard,D,5496658602251095.0,Dec-20,962,YES,2,$7562,Oct-02,2011,No,JPMorgan Chase,NY,National,Low
4093,16,  Mastercard,Debit Card,5571413073625472.0,May-24,741,YES,2,$17211,Aug-99,2013,No,Truist,NC,Regional,Medium
2979,16,visa,Credit,4255418851751855.0,Jun-10,361,NO,2,$9500,May-08,2010,No,Discover Bank,IL,Online,Low
3513,46,  Mastercard ,Debit,5718393085724653.0,Nov-22,117,YES,2,$24191,Jun-11,2011,No,Citi,NY,National,Medium
3732,46,Mastercard,DPP,5358119472579247.0,Mar-23,129,YES,2,68,Jul-05,2006,No,Discover Bank,IL,Online,Low
2925,46,Mastercard,Debit,5615933957470022.0,Feb-20,432,YES,2,$8037,May-07,2010,No,jpmorgan chase,NY,National,Low
1167,46, mastercard ,Debit (Prepaid),5310685272979011.0,Feb-18,830,YES,2,$97,Feb-09,2015,No,PNC Bank,PA,Regional,Low
450,800,Mastercard,Debti,5198251438400161.0,May-21,789,YES,1,$15555,Jan-20,2020,No,PNC Bank,PA,Regional,Low
2759,800,Mastercard,Debit,5306340091674907.0,May-16,523,YES,1,$18242,Apr-16,2016,No, JPMorgan Chase ,NY,National,Low
1779,800,VISA,Debit (Prepaid),4338828980282999.0,Dec-21,148,YES,2,$62,Feb-20,2020,No,Discover Bank,IL,Online,Low
754,800,,Debit,4430018858326721.5,Dec-22,451,NO,1,$16715,Jan-20,2020,No,Chase Bank,NY,National,low
1479,1968,  Mastercard ,Debit (Prepaid),5439358068470043.0,Feb-20,309,YES,1,$46,Feb-20,2020,No, Wells Fargo ,CA,National,Medium
1298,697,Mastercard,Debit,5139001522381220.0,Apr-21,740,YES,2,$20195,Feb-12,2012,No,PNC Bank,PA ,Regional,Low
3640,697,Mastercard,Debit,5420521698473433.0,Jul-19,257,YES,2,$39818,Jun-19,2019,No,Wells Fargo,CA,National,Medium
3074,697,VVisa,DeBiT,4873407892539448.0,Sep-18,423,YES,2,$33736,May-10,2010,No,JPMorgan Chase,NY,National,Low
4239,1269, Mastercard ,De bit,5205177909482379.0,Nov-11,911,YES,2,$17850,Aug-08,2008,No,Truist,North Carolina,Regional,Medium
4147,1269, Amex,Credit,324624000000000.0,Feb-21,846,YES,2,5000000,Aug-05,2008,No,Discover Bank,IL,Online,Low
3075,1782,visa-card,Debit,4853013168432421.0,Sep-15,554,NO,2,$1981,May-10,2014,No,Capital One,VA,Online,Medium
4289,1782,Mastercard,Debit,5770027992115355.0,Jul-24,811,YES,1,$15695,Aug-09,2010,No,PNC Bank,PA,Regional,Low
2172,1782, Mastercard , Debit ,5305462513282842.0,Jun-14,605,YES,2,$23475,Mar-08,2011,No,Wells Fargo,CA,National,Medium
5366,1977,  Mastercard ,Credit,5656749855983523.0,Jun-17,315,YES,1,$12900,Nov-01,2011,No,JP Morgan Chase,NY,National,Low
2673,1977,MASTERCARD,Debit (Prepaid),5755720451424427.0,Feb-21,988,YES,1,$91,Apr-11,2011,No,JPMorgan Chase,NY ,National,Low
965,1977,Mastercard,unknown,5833925436440570.0,Oct-22,344,YES,2,"15,341",02/01/1999,2014,No,PNC Bank,PA,REGIONAL,Low
4763,1734,Mastercard,Bank Debit,5116904368864992.0,Jun-15,698,YES,2,10000000,Sep-10,2011,No,PNC Bk,PA,Regional,Low
451,1734,Master  Card,,5945680972992846.0,Jan-20,843,NO,2,$39312,Jan-20,2020,No,Capital One,VA,Online,Medium
3300,1913,V,Debit,4082503635321960.0,Apr-08,947,NO,2,$21370,Jun-05,2010,No,U.S. Bank,MN,Regional,Low
5226,1913,Amex,Credit ,356204000000000.0,Dec-22,312,YES,2,$16700,Oct-11,2011,No,Citi,NY,National,Medium
5477,1913,Amex,Credit,356951000000000.0,Oct-24,952,YES,1,17.8k,Nov-07,2011,No, PNC Bank ,PA,Regional,Low
5877,1913,Mastercard,CC,5697567028506344.0,Nov-20,356,YES,2,$16200,01/07/2028,2011,No,Discover Bank,IL,Online,Low
3084,1913,Amex  ,Credit,333505000000000.0,Dec-20,276,YES,1,$17700,May-11,2013,No,Chase Bank,NY,National,Low
13,858,Mastercard,Credt,5106045376475662.0,Mar-21,686,YES,1,$14600,Jan-00,2012,No,JPMorgan Chase,ny,National,Low
4735,858,VISA,Credit,4899127312611091.0,Jul-24,490,YES,2,$10700,Sep-09,2011,No,Truist,North Carolina,Regional,Medium
2633,858,Mastercard,DEBIT (PREPAID),5241392304445807.0,Jul-23,137,YES,1,89,Apr-10,2010,No,JPMorgan Chase,NY ,National,Low
4173,606,,Debit,5691422356177731.0,Sep-06,349,YES,3,$11398,Aug-06,2013,No,PNC Bank,PA ,Regional,Low
5925,1564,Mastercard,CRED,5272030426588008.0,Dec-23,905,YES,2,"8,200",Dec-08,2010,No,U.S. Bank,MN,Regional,Low
4240,1564,Mastercard ,Credit,5399201189421219.0,Jun-21,479,YES,1,$6100,Aug-08,2008,No,Ally Bank,MI,Online Only,Low
3514,1564,Mastercard,Debit,5158754138100901.0,Jul-24,813,YES,1,10000000,Jun-11,2011,No,bank of america,NC,National,Medium
1480,1109,Mastercard,Debit,5607458054846909.0,Aug-23,252,YES,2,$9774,Feb-20,2020,No,Ally Bank,MI,Online,Low
3136,1301,VISA  ,Debit,4199613929770276.0,Sep-23,765,YES,1,22833.00,May-13,2013,No,Discover Bank,IL,Online,Low
755,1301,Vissa  ,Debit,4912898188628991.0,Nov-22,446,YES,1,$48502,Jan-20,2020,No,Ally Bank,MI,Online,Low
2787,1301,VVisa,Debit,4729953228374508.0,Jul-22,461,YES,2,$34888,Apr-19,2019,No,PNC Bank,PA,Regional,Low
4435,1301,VISA,Debit,4164595738782783.0,Aug-19,90,NO,1,$29503,Aug-14,2014,No,Citi,NY,National,Medium
378,1301,Mastercard,DEB,5036328460113700.0,Aug-21,627,YES,2,$19570,Jan-19,2019,No,Chase Bank,NY,National,Low
3189,1301,Mastercard,DEBIT,5975006425756630.0,Dec-23,551,YES,1,$22297,May-17,2017,No,Truist,NC,Regional,Medium
3595,1301,V,Debit,4420959167134444.0,Sep-23,75,YES,1,$20031,Jun-15,2015,No,Ally Bank,MI,Online,Low
1481,1301, Mastercard ,Debit,5016998590035219.0,Feb-20,597,YES,2,"30,323",Feb-20,2020,No,PNC Bank,PA,Regional,Low
390,1301,Amex,Credit,308101000000000.0,Apr-24,881,YES,1,$19000,Jan-20,2020,No,Ally Bank,MI,Online,Low
4065,1399,Mastercard,Debit,5835253444174486.0,Feb-20,308,YES,1,$18162,Jul-18,2018,No,JPMorgan Chase,NY,National,Low
756,1399, VISA ,DP,4049734716799356.0,Dec-20,662,YES,1,$54,Jan-20,2020,No,Wells Fargo,CA,National,Medium
1482,1399, Mastercard ,CRED,5314005209195975.0,Aug-22,991,YES,1,"8,700",not available,2020,No,Wells Fargo,CA,National,Medium
452,1399,MASTERCARD,Debit,5849554532579598.0,May-21,767,YES,1,14.3k,Jan-20,2020,No,JP Morgan Chase,NY,National,Low
5743,1775, VISA ,Debit,4997798155113400.0,Nov-24,545,NO,1,$17620,Nov-19,2019,No,Chase Bank,NY,National,Low
344,1775,,Debit,5309940542589432.0,Feb-20,924,YES,2,-17201,Jan-15,2015,No,Wells Fargo,CA,National,Medium
423,1775,discover,CC,6108413838069051.0,Aug-21,894,YES,1,"8,300",Jan-20,2020,No,Truist,NC,Regional,Medium
5542,1673,Visa,Debit,4251102360489444.0,Aug-23,439,YES,2,$17853,Nov-08,2011,No,Wells Fargo,CA,National,Medium
2777,1673,Mastercard, Debit,5557372707231204.0,Dec-24,434,YES,1,$10794,Apr-18,2018,No,PNC Bank,pa,Regional,Low
5598,1673,Mastercard,D,5865546237246039.0,Dec-19,155,YES,1,-15832,Nov-10,2011,No,Wells Fargo,CA,National,Medium
3759,1957,Mastercard,Debit (Prepaid),5878511318941183.0,Oct-06,699,YES,1,$26,Jul-06,2019,No,JPMorgan Chase,NY,National,Low
5483,1957,Mastercard,CR,5825403139414547.0,May-13,531,YES,2,$16300,Nov-07,2009,No,Truist,NC,Regional,Medium
453,1033,Mastercard,Debit,5407870927189092.0,Oct-24,228,YES,2,$14836,Jan-20,2020,No,JP Morgan Chase,NY,National,Low
454,1033,Mastercard,Debit,5089025651729124.0,Jul-24,464,YES,2,"13,972",Jan-20,2020,No,ally bank,MI,Online,Low
3564,1024, Mastercard ,Debit,5847313041147612.0,Jun-24,574,YES,1,$33103,Jun-13,2013,No,Citi,NY,National,Medium
4241,1024,Mastercard,Debti,5454341430423098.0,Sep-23,247,YES,1,20847.00,Aug-08,2010,No,Ally Bank,MI,Online,Low
5268,1024,Mastercard,Debit,5183724144988670.0,Nov-13,569,YES,1,-31807,Oct-13,2013,No,Truist,NC,Regional,Medium
1006,1024,,Credit,4903105068681962.0,Mar-24,274,YES,1,$16100,Feb-02,2014,No,Bank of America,NC,National,Medium
2825,1441,Mastercard,Debit,5370803294413435.0,Jul-21,851,YES,1,$28894,May-02,2011,No,JPMorgan Chase,NY ,National,Low
1007,1441,Visa,Debit (Prepaid),4129518763612024.0,Mar-02,84,YES,1,$61,Feb-02,2009,No,Truist,NC,Regional,Medium
4792,1441,Visa,CREDIT,4164752448797896.0,Feb-23,24,YES,1,$12500,Sep-10,2012,No,Discover Bank,IL,Online,Low
2599,1103,Mastercard,Debit,5557896137687493.0,Jun-23,598,YES,2,$15409,Apr-09,2010,No,Truist,North Carolina,Regional,Medium
4984,1103,  Mastercard,Credit,5675172699563859.0,Aug-23,294,YES,1,$5300,Oct-03,2012,No,Truist,NC,Regional,Medium
2895,1103,Mastercard  ,Debit,5259283165298575.0,Dec-16,403,YES,1,"13,469",May-06,2009,No,PNC Bank,PA,Regional,Low
455,431, MasterCard,Debit,5155446517379011.0,May-20,719,YES,1,$16524,Jan-20,2020,No,Ally Bank,MI,Online,Low
456,431,Mastercard,Debit,5831064486667385.0,Jan-20,570,NO,1,$29526,Jan-20,2020,No,Citi,NY,National,Medium
1483,431,,Debit,5157956439521808.0,Jul-23,657,YES,1,"16,407",Feb-20,2020,No,JPMorgan Chase,NY,National,Low
3378,165,unknown,Debit (Pre payed),5874195902667119.0,Apr-23,206,YES,2,$61,Jun-08,2015,No,Citi,NY,National,Medium
5146,165,Mastercard, Debit ,5803563077451662.0,Nov-20,827,YES,2,$40628,Oct-09,2014,No,JPMorgan Chase,NY,National,Low
2559,165, Mastercard ,Debit,5283475217390040.0,Aug-10,149,YES,2,$24980,Apr-08,2014,No,Citi,NY,National,Medium
1484,353,Mastercard,Debit,5316882967513700.0,May-20,122,YES,1,$10290,Feb-20,2020,No,Ally Bank,MI,Online,Low
5328,353, MasterCard,Debit (Prepaid),5962806753089588.0,Jan-23,217,YES,1,$84,Oct-18,2018,No,jpmorgan chase,NY,National,Low
2154,1758,VISA,Debit,4631099146168683.0,Dec-18,597,YES,1,$13725,Mar-07,2014,No,truist,NC,Regional,Medium
4686,1758,V,Debit  ,4716755530325962.0,Dec-24,821,YES,2,$8278,Sep-08,2010,No,Discover Bank,IL,Online,Low
3440,1758,Visa,Debit,4053406246662207.0,Sep-20,491,YES,2,$13514,Jun-09,2018,No,Bank of America,NC,National,Medium
2674,1758,Mastercard,Credit,5105518827174579.0,Nov-24,883,YES,1,$3800,Apr-11,2011,No,capital one,VA,Online,Medium
2478,1266,mastercard,Debit,5192370991764802.0,Oct-24,603,YES,2,$15119,Apr-05,2011,No,Chase Bank,NY,National,Low
457,1943,Mastercard  ,Debit (Prepaid),5182568921946800.0,Jan-21,310,YES,1,$81,Jan-20,2020,No,Citi,NY,National,Medium
458,1943,Mastercard,Debit,5394718113711366.0,Feb-20,16,YES,1,"34,183",Jan-20,2020,No,Discover Bk,IL,Online,Low
757,1943,visa-card,Credit,4864430404023760.0,Jul-22,534,YES,1,$22200,Jan-20,2020,No,Chase Bank,NY,National,Low
1485,792,Mastercard ,Bank Debit,5124153601404702.0,Feb-22,6,YES,1,-15117,Feb-20,2020,No,Ally Bank,Michigan,Online,Low
3491,792,Visa  ,Debit (Prepaid),4073696489940421.0,Apr-20,274,YES,2,9999999,Jun-10,2010,No,Capital One,VA,Online,Medium
3249,1055,Mastercard,Debit,5476802835185783.0,May-23,744,YES,2,$1543,Jun-03,2009,No,JPMorgan Chase,NY,National,Low
459,1159,, Debit ,5753359093924163.0,Sep-24,795,YES,1,$22821,Jan-20,2020,No,Wells Fargo,CA,NATIONAL,Medium
1780,1159,VVisa,Credit,4201957315957623.0,Jan-23,619,YES,1,$13200,Feb-20,2020,No,Ally Bank,MI,Online,Low
460,1159,Mastercard,Debti,5786593463189278.0,Aug-24,58,YES,1,$16330,Jan-20,2020,No,PNC Bank,PA,REGIONAL,Low
758,1159,  Visa ,DPP,4091173399720381.0,Jan-20,916,NO,2,0.0k,Jan-20,2020,No, Bank of America ,NC,National,Medium
5484,1115,Mastercard,Credit  ,5345794459975216.0,Nov-07,412,YES,2,$6400,Nov-07,2011,No,Bank of America,NC,National,Medium
2809,1115,Visa,Credit,4897384992083944.0,May-00,382,YES,1,$3500,May-00,2007,No,PNC Bank,PA,Regional,Low
6138,1115,Visa,Debit  ,4171955938083789.0,Apr-23,251,YES,1,$12606,Dec-18,2018,No,Truist,North Carolina,Regional,Medium
374,1115,Visa,Debit,4906405312400640.0,Feb-23,579,YES,1,10000000,Jan-18,2018,No,JPMorgan Chase,NY,National,Low
4225,1115,VISA,Debit (Prepaid),4176098872817204.0,May-22,661,YES,2,0.1k,Aug-07,2009,No,Wells Fargo,CA,National,Medium
1014,1115,Mastercard,D,5412244076346677.0,Dec-24,594,YES,1,$18964,Feb-03,2009,No,U.S. Bank,MN,Regional,Low
2526,38,Mastercard,Debit Card,5297260201877616.0,Jan-24,580,YES,2,3711.00,Apr-07,2013,No,chase bank,NY,National,Low
1352,1027,Mastercard, Debit ,5735792874705665.0,Mar-23,748,NO,1,$35279,Feb-15,2015,No,Bank of America,NC,National,Medium
5543,1027,Vis,Credit,4863498051032543.0,Jul-20,593,YES,2,$13800,Nov-08,2015,No,Capital One,VA,Online,Medium
3671,1027,Mastercard,debit,5489970186857774.0,Feb-22,7,YES,2,$24215,Jul-02,2007,No,U.S. Bk,MN,Regional,Low
5503,11,Vis  ,Credit ,4508109473981620.0,Sep-24,763,YES,1,$19400,Nov-07,2010,No, Bank of America ,NC,National Bank,Medium
2096,11,Visa,Debit (Prepaid),4800041020887836.0,Jun-20,59,YES,2,$30,Mar-05,2014,No,bank of america,NC,National,Medium
243,11,VISA,Debit,4144574679317199.0,Mar-24,543,YES,2,$17208,Jan-10,2016,No, U.S. Bank ,MN,Regional,Low
18,11,Mastercard,Credit,5919854740342964.0,Nov-04,604,YES,2,18.3k,Jan-01,2011,No,Ally Bank,MI,Online,Low
